month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
1997-10-01,0,0.0,33,1.1666666666666667,0.8333333333333334
1997-11-01,2,4.0,35,1.1666666666666667,1.0
1997-12-01,0,0.0,35,1.1666666666666667,1.0
1998-01-01,0,0.0,35,1.0,1.0
1998-02-01,0,0.0,35,0.8333333333333334,1.0
1998-03-01,3,128.0,38,0.8333333333333334,1.25
1998-04-01,2,52.0,40,1.1666666666666667,1.1666666666666667
1998-05-01,0,0.0,40,0.8333333333333334,1.0
1998-06-01,1,0.0,41,1.0,1.0833333333333333
1998-07-01,0,0.0,41,1.0,1.0
1998-08-01,0,0.0,41,1.0,0.9166666666666666
1998-09-01,0,0.0,41,0.5,0.6666666666666666
1998-10-01,1,361.0,42,0.3333333333333333,0.75
1998-11-01,3,77.0,45,0.8333333333333334,0.8333333333333334
1998-12-01,0,0.0,45,0.6666666666666666,0.8333333333333334
1999-01-01,2,620.0,47,1.0,1.0
1999-02-01,2,15.0,49,1.3333333333333333,1.1666666666666667
1999-03-01,0,0.0,49,1.3333333333333333,0.9166666666666666
1999-04-01,1,560.0,50,1.3333333333333333,0.8333333333333334
1999-05-01,2,43.0,52,1.1666666666666667,1.0
1999-06-01,1,115.0,53,1.3333333333333333,1.0
1999-07-01,2,0.0,55,1.3333333333333333,1.1666666666666667
1999-08-01,1,0.0,56,1.1666666666666667,1.25
1999-09-01,3,26.0,59,1.6666666666666667,1.5
1999-10-01,5,281.0,64,2.3333333333333335,1.8333333333333333
1999-11-01,2,5.0,66,2.3333333333333335,1.75
1999-12-01,2,0.0,68,2.5,1.9166666666666667
2000-01-01,3,5940322.0,71,2.6666666666666665,2.0
2000-02-01,1,815.0,72,2.6666666666666665,1.9166666666666667
2000-03-01,1,34.0,73,2.3333333333333335,2.0
2000-04-01,0,0.0,73,1.5,1.9166666666666667
2000-05-01,2,59.0,75,1.5,1.9166666666666667
2000-06-01,3,163.0,78,1.6666666666666667,2.0833333333333335
2000-07-01,3,375.0,81,1.6666666666666667,2.1666666666666665
2000-08-01,3,63.0,84,2.0,2.3333333333333335
2000-09-01,0,0.0,84,1.8333333333333333,2.0833333333333335
2000-10-01,1,100.0,85,2.0,1.75
2000-11-01,3,82.0,88,2.1666666666666665,1.8333333333333333
2000-12-01,1,160.0,89,1.8333333333333333,1.75
2001-01-01,1,32.0,90,1.5,1.5833333333333333
2001-02-01,3,195.0,93,1.5,1.75
2001-03-01,3,97.0,96,2.0,1.9166666666666667
2001-04-01,1,30.0,97,2.0,2.0
2001-05-01,2,107.0,99,1.8333333333333333,2.0
2001-06-01,0,0.0,99,1.6666666666666667,1.75
2001-07-01,0,0.0,99,1.5,1.5
2001-08-01,2,65.0,101,1.3333333333333333,1.4166666666666667
2001-09-01,3,193.0,104,1.3333333333333333,1.6666666666666667
2001-10-01,1,19.0,105,1.3333333333333333,1.6666666666666667
2001-11-01,1,30.0,106,1.1666666666666667,1.5
2001-12-01,0,0.0,106,1.1666666666666667,1.4166666666666667
2002-01-01,3,106.0,109,1.6666666666666667,1.5833333333333333
2002-02-01,2,73.0,111,1.6666666666666667,1.5
2002-03-01,2,91.0,113,1.5,1.4166666666666667
2002-04-01,2,351.0,115,1.6666666666666667,1.5
2002-05-01,0,0.0,115,1.5,1.3333333333333333
2002-06-01,1,0.0,116,1.6666666666666667,1.4166666666666667
2002-07-01,0,0.0,116,1.1666666666666667,1.4166666666666667
2002-08-01,2,17.0,118,1.1666666666666667,1.4166666666666667
2002-09-01,1,30.0,119,1.0,1.25
2002-10-01,3,72.0,122,1.1666666666666667,1.4166666666666667
2002-11-01,0,0.0,122,1.1666666666666667,1.3333333333333333
2002-12-01,1,472.0,123,1.1666666666666667,1.4166666666666667
2003-01-01,2,65.0,125,1.5,1.3333333333333333
2003-02-01,2,48.0,127,1.5,1.3333333333333333
2003-03-01,1,5.0,128,1.5,1.25
2003-04-01,1,0.0,129,1.1666666666666667,1.1666666666666667
2003-05-01,0,0.0,129,1.1666666666666667,1.1666666666666667
2003-06-01,3,110.0,132,1.5,1.3333333333333333
2003-07-01,3,63.0,135,1.6666666666666667,1.5833333333333333
2003-08-01,2,133.0,137,1.6666666666666667,1.5833333333333333
2003-09-01,1,17.0,138,1.6666666666666667,1.5833333333333333
2003-10-01,2,84.0,140,1.8333333333333333,1.5
2003-11-01,1,90.0,141,2.0,1.5833333333333333
2003-12-01,1,45.0,142,1.6666666666666667,1.5833333333333333
2004-01-01,1,20.0,143,1.3333333333333333,1.5
2004-02-01,2,1270.0,145,1.3333333333333333,1.5
2004-03-01,2,5.0,147,1.5,1.5833333333333333
2004-04-01,3,3588.0,150,1.6666666666666667,1.75
2004-05-01,2,119.0,152,1.8333333333333333,1.9166666666666667
2004-06-01,4,169.0,156,2.3333333333333335,2.0
2004-07-01,3,231.0,159,2.6666666666666665,2.0
2004-08-01,3,67.0,162,2.8333333333333335,2.0833333333333335
2004-09-01,1,56.0,163,2.6666666666666665,2.0833333333333335
2004-10-01,4,267.0,167,2.8333333333333335,2.25
2004-11-01,2,85.0,169,2.8333333333333335,2.3333333333333335
2004-12-01,2,266.0,171,2.5,2.4166666666666665
2005-01-01,2,266.0,173,2.3333333333333335,2.5
2005-02-01,3,517.0,176,2.3333333333333335,2.5833333333333335
2005-03-01,2,36.0,178,2.5,2.5833333333333335
2005-04-01,3,636.0,181,2.3333333333333335,2.5833333333333335
2005-05-01,3,172.0,184,2.5,2.6666666666666665
2005-06-01,2,6325.0,186,2.5,2.5
2005-07-01,3,104.0,189,2.6666666666666665,2.5
2005-08-01,3,42.0,192,2.6666666666666665,2.5
2005-09-01,3,86.0,195,2.8333333333333335,2.6666666666666665
2005-10-01,3,100.0,198,2.8333333333333335,2.5833333333333335
2005-11-01,1,98.0,199,2.5,2.5
2005-12-01,2,39.0,201,2.5,2.5
2006-01-01,3,152.0,204,2.5,2.5833333333333335
2006-02-01,2,111.0,206,2.3333333333333335,2.5
2006-03-01,3,145.0,209,2.3333333333333335,2.5833333333333335
2006-04-01,2,160.0,211,2.1666666666666665,2.5
2006-05-01,4,3442.0,215,2.6666666666666665,2.5833333333333335
2006-06-01,6,448.0,221,3.3333333333333335,2.9166666666666665
2006-07-01,0,0.0,221,2.8333333333333335,2.6666666666666665
2006-08-01,0,0.0,221,2.5,2.4166666666666665
2006-09-01,1,54.0,222,2.1666666666666665,2.25
2006-10-01,1,35.0,223,2.0,2.0833333333333335
2006-11-01,2,200.0,225,1.6666666666666667,2.1666666666666665
2006-12-01,2,397.0,227,1.0,2.1666666666666665
2007-01-01,2,17.0,229,1.3333333333333333,2.0833333333333335
2007-02-01,3,366.0,232,1.8333333333333333,2.1666666666666665
2007-03-01,4,223.0,236,2.3333333333333335,2.25
2007-04-01,6,492.0,242,3.1666666666666665,2.5833333333333335
2007-05-01,4,137.0,246,3.5,2.5833333333333335
2007-06-01,4,107.0,250,3.8333333333333335,2.4166666666666665
2007-07-01,1,400.0,251,3.6666666666666665,2.5
2007-08-01,1,0.0,252,3.3333333333333335,2.5833333333333335
2007-09-01,2,492.0,254,3.0,2.6666666666666665
2007-10-01,4,139.0,258,2.6666666666666665,2.9166666666666665
2007-11-01,1,15.0,259,2.1666666666666665,2.8333333333333335
2007-12-01,1,10.0,260,1.6666666666666667,2.75
2008-01-01,4,542.0,264,2.1666666666666665,2.9166666666666665
2008-02-01,3,14411.0,267,2.5,2.9166666666666665
2008-03-01,4,805.0,271,2.8333333333333335,2.9166666666666665
2008-04-01,2,683.0,273,2.5,2.5833333333333335
2008-05-01,2,45.0,275,2.6666666666666665,2.4166666666666665
2008-06-01,4,357.0,279,3.1666666666666665,2.4166666666666665
2008-07-01,2,86.0,281,2.8333333333333335,2.5
2008-08-01,2,904.0,283,2.6666666666666665,2.5833333333333335
2008-09-01,3,399.0,286,2.5,2.6666666666666665
2008-10-01,6,688.0,292,3.1666666666666665,2.8333333333333335
2008-11-01,3,114.0,295,3.3333333333333335,3.0
2008-12-01,2,151.0,297,3.0,3.0833333333333335
2009-01-01,8,640.0,305,4.0,3.4166666666666665
2009-02-01,2,202.0,307,4.0,3.3333333333333335
2009-03-01,4,754.0,311,4.166666666666667,3.3333333333333335
2009-04-01,2,332.0,313,3.5,3.3333333333333335
2009-05-01,1,0.0,314,3.1666666666666665,3.25
2009-06-01,5,402.0,319,3.6666666666666665,3.3333333333333335
2009-07-01,2,15031.0,321,2.6666666666666665,3.3333333333333335
2009-08-01,3,73.0,324,2.8333333333333335,3.4166666666666665
2009-09-01,6,3391.0,330,3.1666666666666665,3.6666666666666665
2009-10-01,2,113.0,332,3.1666666666666665,3.3333333333333335
2009-11-01,3,812.0,335,3.5,3.3333333333333335
2009-12-01,0,0.0,335,2.6666666666666665,3.1666666666666665
2010-01-01,0,0.0,335,2.3333333333333335,2.5
2010-02-01,2,1027.0,337,2.1666666666666665,2.5
2010-03-01,4,433.0,341,1.8333333333333333,2.5
2010-04-01,2,6115.0,343,1.8333333333333333,2.5
2010-05-01,4,214.0,347,2.0,2.75
2010-06-01,3,172.0,350,2.5,2.5833333333333335
2010-07-01,2,20010.0,352,2.8333333333333335,2.5833333333333335
2010-08-01,3,147.0,355,3.0,2.5833333333333335
2010-09-01,4,171.0,359,3.0,2.4166666666666665
2010-10-01,3,100143.0,362,3.1666666666666665,2.5
2010-11-01,4,59.0,366,3.1666666666666665,2.5833333333333335
2010-12-01,4,316.0,370,3.3333333333333335,2.9166666666666665
2011-01-01,4,1017.0,374,3.6666666666666665,3.25
2011-02-01,5,1898.0,379,4.0,3.5
2011-03-01,2,10.0,381,3.6666666666666665,3.3333333333333335
2011-04-01,3,69.0,384,3.6666666666666665,3.4166666666666665
2011-05-01,2,54.0,386,3.3333333333333335,3.25
2011-06-01,3,244.0,389,3.1666666666666665,3.25
2011-07-01,4,119.0,393,3.1666666666666665,3.4166666666666665
2011-08-01,2,106.0,395,2.6666666666666665,3.3333333333333335
2011-09-01,4,315.0,399,3.0,3.3333333333333335
2011-10-01,4,299.0,403,3.1666666666666665,3.4166666666666665
2011-11-01,2,3527.0,405,3.1666666666666665,3.25
2011-12-01,3,164.0,408,3.1666666666666665,3.1666666666666665
2012-01-01,4,851.0,412,3.1666666666666665,3.1666666666666665
2012-02-01,4,1499.0,416,3.5,3.0833333333333335
2012-03-01,3,25.0,419,3.3333333333333335,3.1666666666666665
2012-04-01,1,34.0,420,2.8333333333333335,3.0
2012-05-01,3,48.0,423,3.0,3.0833333333333335
2012-06-01,3,297.0,426,3.0,3.0833333333333335
2012-07-01,2,83.0,428,2.6666666666666665,2.9166666666666665
2012-08-01,2,3145.0,430,2.3333333333333335,2.9166666666666665
2012-09-01,2,56.0,432,2.1666666666666665,2.75
2012-10-01,2,621.0,434,2.3333333333333335,2.5833333333333335
2012-11-01,3,117.0,437,2.3333333333333335,2.6666666666666665
2012-12-01,2,20.0,439,2.1666666666666665,2.5833333333333335
2013-01-01,3,236.0,442,2.3333333333333335,2.5
2013-02-01,2,103.0,444,2.3333333333333335,2.3333333333333335
2013-03-01,6,944.0,450,3.0,2.5833333333333335
2013-04-01,5,324.0,455,3.5,2.9166666666666665
2013-05-01,0,0.0,455,3.0,2.6666666666666665
2013-06-01,5,291.0,460,3.5,2.8333333333333335
2013-07-01,5,17873.0,465,3.8333333333333335,3.0833333333333335
2013-08-01,3,240.0,468,4.0,3.1666666666666665
2013-09-01,3,71.0,471,3.5,3.25
2013-10-01,5,3939.0,476,3.5,3.5
2013-11-01,5,247.0,481,4.333333333333333,3.6666666666666665
2013-12-01,3,177.0,484,4.0,3.75
2014-01-01,1,0.0,485,3.3333333333333335,3.5833333333333335
2014-02-01,1,24.0,486,3.0,3.5
2014-03-01,3,48.0,489,3.0,3.25
2014-04-01,7,646.0,496,3.3333333333333335,3.4166666666666665
2014-05-01,2,1011.0,498,2.8333333333333335,3.5833333333333335
2014-06-01,1,5000.0,499,2.5,3.25
2014-07-01,4,188.0,503,3.0,3.1666666666666665
2014-08-01,1,200.0,504,3.0,3.0
2014-09-01,2,132.0,506,2.8333333333333335,2.9166666666666665
2014-10-01,5,593.0,511,2.5,2.9166666666666665
2014-11-01,5,264.0,516,3.0,2.9166666666666665
2014-12-01,2,3.0,518,3.1666666666666665,2.8333333333333335
2015-01-01,3,301.0,521,3.0,3.0
2015-02-01,6,377.0,527,3.8333333333333335,3.4166666666666665
2015-03-01,3,536.0,530,4.0,3.4166666666666665
2015-04-01,1,174.0,531,3.3333333333333335,2.9166666666666665
2015-05-01,2,205.0,533,2.8333333333333335,2.9166666666666665
2015-06-01,1,1.0,534,2.6666666666666665,2.9166666666666665
2015-07-01,1,29.0,535,2.3333333333333335,2.6666666666666665
2015-08-01,1,6.0,536,1.5,2.6666666666666665
2015-09-01,5,547.0,541,1.8333333333333333,2.9166666666666665
2015-10-01,2,192.0,543,2.0,2.6666666666666665
2015-11-01,2,270.0,545,2.0,2.4166666666666665
2015-12-01,0,0.0,545,1.8333333333333333,2.25
2016-01-01,4,114.0,549,2.3333333333333335,2.3333333333333335
2016-02-01,6,45608.0,555,3.1666666666666665,2.3333333333333335
2016-03-01,3,808.0,558,2.8333333333333335,2.3333333333333335
2016-04-01,1,52.0,559,2.6666666666666665,2.3333333333333335
2016-05-01,2,10.0,561,2.6666666666666665,2.3333333333333335
2016-06-01,2,178.0,563,3.0,2.4166666666666665
2016-07-01,0,0.0,563,2.3333333333333335,2.3333333333333335
2016-08-01,2,31.0,565,1.6666666666666667,2.4166666666666665
2016-09-01,1,405.0,566,1.3333333333333333,2.0833333333333335
2016-10-01,3,53.0,569,1.6666666666666667,2.1666666666666665
2016-11-01,3,204.0,572,1.8333333333333333,2.25
2016-12-01,2,100.0,574,1.8333333333333333,2.4166666666666665
2017-01-01,6,2143.0,580,2.8333333333333335,2.5833333333333335
2017-02-01,3,110.0,583,3.0,2.3333333333333335
2017-03-01,1,88.0,584,3.0,2.1666666666666665
2017-04-01,2,1504.0,586,2.8333333333333335,2.25
2017-05-01,2,1150.0,588,2.6666666666666665,2.25
2017-06-01,2,354.0,590,2.6666666666666665,2.25
2017-07-01,2,302.0,592,2.0,2.4166666666666665
2017-08-01,2,20.0,594,1.8333333333333333,2.4166666666666665
2017-09-01,5,147.0,599,2.5,2.75
2017-10-01,2,779.0,601,2.5,2.6666666666666665
2017-11-01,2,83.0,603,2.5,2.5833333333333335
2017-12-01,0,0.0,603,2.1666666666666665,2.4166666666666665
2018-01-01,6,1779.0,609,2.8333333333333335,2.4166666666666665
2018-02-01,3,1049.0,612,3.0,2.4166666666666665
2018-03-01,4,1410.0,616,2.8333333333333335,2.6666666666666665
