month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
1996-11-01,0,0.0,4,0.16666666666666666,0.08333333333333333
1996-12-01,0,0.0,4,0.16666666666666666,0.08333333333333333
1997-01-01,0,0.0,4,0.16666666666666666,0.08333333333333333
1997-02-01,1,24.0,5,0.3333333333333333,0.16666666666666666
1997-03-01,0,0.0,5,0.3333333333333333,0.16666666666666666
1997-04-01,0,0.0,5,0.16666666666666666,0.16666666666666666
1997-05-01,0,0.0,5,0.16666666666666666,0.16666666666666666
1997-06-01,0,0.0,5,0.16666666666666666,0.16666666666666666
1997-07-01,0,0.0,5,0.16666666666666666,0.16666666666666666
1997-08-01,0,0.0,5,0.0,0.16666666666666666
1997-09-01,1,96.0,6,0.16666666666666666,0.25
1997-10-01,0,0.0,6,0.16666666666666666,0.16666666666666666
1997-11-01,0,0.0,6,0.16666666666666666,0.16666666666666666
1997-12-01,0,0.0,6,0.16666666666666666,0.16666666666666666
1998-01-01,1,24.0,7,0.3333333333333333,0.25
1998-02-01,1,26.0,8,0.5,0.25
1998-03-01,0,0.0,8,0.3333333333333333,0.25
1998-04-01,0,0.0,8,0.3333333333333333,0.25
1998-05-01,0,0.0,8,0.3333333333333333,0.25
1998-06-01,0,0.0,8,0.3333333333333333,0.25
1998-07-01,0,0.0,8,0.16666666666666666,0.25
1998-08-01,0,0.0,8,0.0,0.25
1998-09-01,0,0.0,8,0.0,0.16666666666666666
1998-10-01,1,610.0,9,0.16666666666666666,0.25
1998-11-01,0,0.0,9,0.16666666666666666,0.25
1998-12-01,0,0.0,9,0.16666666666666666,0.25
1999-01-01,0,0.0,9,0.16666666666666666,0.16666666666666666
1999-02-01,0,0.0,9,0.16666666666666666,0.08333333333333333
1999-03-01,0,0.0,9,0.16666666666666666,0.08333333333333333
1999-04-01,0,0.0,9,0.0,0.08333333333333333
1999-05-01,0,0.0,9,0.0,0.08333333333333333
1999-06-01,1,39.0,10,0.16666666666666666,0.16666666666666666
1999-07-01,0,0.0,10,0.16666666666666666,0.16666666666666666
1999-08-01,1,33.0,11,0.3333333333333333,0.25
1999-09-01,1,42.0,12,0.5,0.3333333333333333
1999-10-01,1,0.0,13,0.6666666666666666,0.3333333333333333
1999-11-01,0,0.0,13,0.6666666666666666,0.3333333333333333
1999-12-01,0,0.0,13,0.5,0.3333333333333333
2000-01-01,2,477.0,15,0.8333333333333334,0.5
2000-02-01,2,12.0,17,1.0,0.6666666666666666
2000-03-01,2,6000.0,19,1.1666666666666667,0.8333333333333334
2000-04-01,0,0.0,19,1.0,0.8333333333333334
2000-05-01,1,24.0,20,1.1666666666666667,0.9166666666666666
2000-06-01,1,37.0,21,1.3333333333333333,0.9166666666666666
2000-07-01,0,0.0,21,1.0,0.9166666666666666
2000-08-01,1,0.0,22,0.8333333333333334,0.9166666666666666
2000-09-01,0,0.0,22,0.5,0.8333333333333334
2000-10-01,0,0.0,22,0.5,0.75
2000-11-01,0,0.0,22,0.3333333333333333,0.75
2000-12-01,0,0.0,22,0.16666666666666666,0.75
2001-01-01,0,0.0,22,0.16666666666666666,0.5833333333333334
2001-02-01,0,0.0,22,0.0,0.4166666666666667
2001-03-01,0,0.0,22,0.0,0.25
2001-04-01,2,59.0,24,0.3333333333333333,0.4166666666666667
2001-05-01,0,0.0,24,0.3333333333333333,0.3333333333333333
2001-06-01,1,14.0,25,0.5,0.3333333333333333
2001-07-01,1,8.0,26,0.6666666666666666,0.4166666666666667
2001-08-01,0,0.0,26,0.6666666666666666,0.3333333333333333
2001-09-01,1,1000.0,27,0.8333333333333334,0.4166666666666667
2001-10-01,0,0.0,27,0.5,0.4166666666666667
2001-11-01,0,0.0,27,0.5,0.4166666666666667
2001-12-01,0,0.0,27,0.3333333333333333,0.4166666666666667
2002-01-01,0,0.0,27,0.16666666666666666,0.4166666666666667
2002-02-01,1,855.0,28,0.3333333333333333,0.5
2002-03-01,0,0.0,28,0.16666666666666666,0.5
2002-04-01,0,0.0,28,0.16666666666666666,0.3333333333333333
2002-05-01,0,0.0,28,0.16666666666666666,0.3333333333333333
2002-06-01,2,500.0,30,0.5,0.4166666666666667
2002-07-01,2,62.0,32,0.8333333333333334,0.5
2002-08-01,0,0.0,32,0.6666666666666666,0.5
2002-09-01,2,68.0,34,1.0,0.5833333333333334
2002-10-01,2,44.0,36,1.3333333333333333,0.75
2002-11-01,3,298.0,39,1.8333333333333333,1.0
2002-12-01,2,574.0,41,1.8333333333333333,1.1666666666666667
2003-01-01,0,0.0,41,1.5,1.1666666666666667
2003-02-01,0,0.0,41,1.5,1.0833333333333333
2003-03-01,1,1163.0,42,1.3333333333333333,1.1666666666666667
2003-04-01,0,0.0,42,1.0,1.1666666666666667
2003-05-01,1,500.0,43,0.6666666666666666,1.25
2003-06-01,3,485.0,46,0.8333333333333334,1.3333333333333333
2003-07-01,1,34.0,47,1.0,1.25
2003-08-01,0,0.0,47,1.0,1.25
2003-09-01,1,46.0,48,1.0,1.1666666666666667
2003-10-01,1,41.0,49,1.1666666666666667,1.0833333333333333
2003-11-01,2,25.0,51,1.3333333333333333,1.0
2003-12-01,1,0.0,52,1.0,0.9166666666666666
2004-01-01,2,5000.0,54,1.1666666666666667,1.0833333333333333
2004-02-01,0,0.0,54,1.1666666666666667,1.0833333333333333
2004-03-01,1,17.0,55,1.1666666666666667,1.0833333333333333
2004-04-01,2,289.0,57,1.3333333333333333,1.25
2004-05-01,1,20.0,58,1.1666666666666667,1.25
2004-06-01,1,52.0,59,1.1666666666666667,1.0833333333333333
2004-07-01,0,0.0,59,0.8333333333333334,1.0
2004-08-01,0,0.0,59,0.8333333333333334,1.0
2004-09-01,1,70.0,60,0.8333333333333334,1.0
2004-10-01,4,81.0,64,1.1666666666666667,1.25
2004-11-01,4,2126.0,68,1.6666666666666667,1.4166666666666667
2004-12-01,2,92.0,70,1.8333333333333333,1.5
2005-01-01,3,78.0,73,2.3333333333333335,1.5833333333333333
2005-02-01,1,50.0,74,2.5,1.6666666666666667
2005-03-01,1,0.0,75,2.5,1.6666666666666667
2005-04-01,1,40.0,76,2.0,1.5833333333333333
2005-05-01,1,32.0,77,1.5,1.5833333333333333
2005-06-01,2,441.0,79,1.5,1.6666666666666667
2005-07-01,1,180.0,80,1.1666666666666667,1.75
2005-08-01,0,0.0,80,1.0,1.75
2005-09-01,0,0.0,80,0.8333333333333334,1.6666666666666667
2005-10-01,1,44.0,81,0.8333333333333334,1.4166666666666667
2005-11-01,0,0.0,81,0.6666666666666666,1.0833333333333333
2005-12-01,0,0.0,81,0.3333333333333333,0.9166666666666666
2006-01-01,0,0.0,81,0.16666666666666666,0.6666666666666666
