month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
2010-08-01,0,0.0,203,2.1666666666666665,2.5
2010-09-01,1,13.0,204,2.0,2.3333333333333335
2010-10-01,5,1031.0,209,2.3333333333333335,2.6666666666666665
2010-11-01,1,1200.0,210,2.1666666666666665,2.4166666666666665
2010-12-01,3,1624.0,213,1.8333333333333333,2.5833333333333335
2011-01-01,4,4572.0,217,2.3333333333333335,2.5833333333333335
2011-02-01,3,336.0,220,2.8333333333333335,2.5
2011-03-01,5,3555.0,225,3.5,2.75
2011-04-01,0,0.0,225,2.6666666666666665,2.5
2011-05-01,4,1516.0,229,3.1666666666666665,2.6666666666666665
2011-06-01,1,920.0,230,2.8333333333333335,2.3333333333333335
2011-07-01,2,900.0,232,2.5,2.4166666666666665
2011-08-01,2,171.0,234,2.3333333333333335,2.5833333333333335
2011-09-01,2,202.0,236,1.8333333333333333,2.6666666666666665
2011-10-01,2,488.0,238,2.1666666666666665,2.4166666666666665
2011-11-01,2,686.0,240,1.8333333333333333,2.5
2011-12-01,1,12.0,241,1.8333333333333333,2.3333333333333335
2012-01-01,4,19009.0,245,2.1666666666666665,2.3333333333333335
2012-02-01,3,290.0,248,2.3333333333333335,2.3333333333333335
2012-03-01,5,1244.0,253,2.8333333333333335,2.3333333333333335
2012-04-01,2,3340.0,255,2.8333333333333335,2.5
2012-05-01,4,207655.0,259,3.1666666666666665,2.5
2012-06-01,3,758.0,262,3.5,2.6666666666666665
2012-07-01,4,1189.0,266,3.5,2.8333333333333335
2012-08-01,2,2936.0,268,3.3333333333333335,2.8333333333333335
2012-09-01,4,143.0,272,3.1666666666666665,3.0
2012-10-01,1,5.0,273,3.0,2.9166666666666665
2012-11-01,2,367.0,275,2.6666666666666665,2.9166666666666665
2012-12-01,2,29.0,277,2.5,3.0
2013-01-01,9,5420.0,286,3.3333333333333335,3.4166666666666665
2013-02-01,1,11.0,287,3.1666666666666665,3.25
2013-03-01,2,1413.0,289,2.8333333333333335,3.0
2013-04-01,3,576.0,292,3.1666666666666665,3.0833333333333335
2013-05-01,0,0.0,292,2.8333333333333335,2.75
2013-06-01,3,246.0,295,3.0,2.75
2013-07-01,2,134.0,297,1.8333333333333333,2.5833333333333335
2013-08-01,1,45.0,298,1.8333333333333333,2.5
2013-09-01,3,1962.0,301,2.0,2.4166666666666665
2013-10-01,3,934.0,304,2.0,2.5833333333333335
2013-11-01,3,372.0,307,2.5,2.6666666666666665
2013-12-01,2,409.0,309,2.3333333333333335,2.6666666666666665
2014-01-01,3,880.0,312,2.5,2.1666666666666665
2014-02-01,3,213.0,315,2.8333333333333335,2.3333333333333335
2014-03-01,4,278485.0,319,3.0,2.5
2014-04-01,3,297.0,322,3.0,2.5
2014-05-01,5,1280.0,327,3.3333333333333335,2.9166666666666665
2014-06-01,6,1085.0,333,4.0,3.1666666666666665
2014-07-01,3,568.0,336,4.0,3.25
2014-08-01,1,40.0,337,3.6666666666666665,3.25
2014-09-01,2,66.0,339,3.3333333333333335,3.1666666666666665
2014-10-01,2,1125.0,341,3.1666666666666665,3.0833333333333335
2014-11-01,4,1643.0,345,3.0,3.1666666666666665
2014-12-01,0,0.0,345,2.0,3.0
2015-01-01,9,2954.0,354,3.0,3.5
2015-02-01,4,185.0,358,3.5,3.5833333333333335
2015-03-01,7,2870.0,365,4.333333333333333,3.8333333333333335
2015-04-01,4,1369.0,369,4.666666666666667,3.9166666666666665
2015-05-01,3,309.0,372,4.5,3.75
2015-06-01,3,496.0,375,5.0,3.5
2015-07-01,1,50.0,376,3.6666666666666665,3.3333333333333335
2015-08-01,1,64.0,377,3.1666666666666665,3.3333333333333335
2015-09-01,1,0.0,378,2.1666666666666665,3.25
2015-10-01,1,19.0,379,1.6666666666666667,3.1666666666666665
2015-11-01,2,220.0,381,1.5,3.0
2015-12-01,6,1718.0,387,2.0,3.5
2016-01-01,7,14406.0,394,3.0,3.3333333333333335
2016-02-01,0,0.0,394,2.8333333333333335,3.0
2016-03-01,2,11.0,396,3.0,2.5833333333333335
2016-04-01,8,7252.0,404,4.166666666666667,2.9166666666666665
2016-05-01,2,257.0,406,4.166666666666667,2.8333333333333335
2016-06-01,1,18.0,407,3.3333333333333335,2.6666666666666665
2016-07-01,1,280.0,408,2.3333333333333335,2.6666666666666665
2016-08-01,6,1173.0,414,3.3333333333333335,3.0833333333333335
2016-09-01,5,630.0,419,3.8333333333333335,3.4166666666666665
2016-10-01,6,3315.0,425,3.5,3.8333333333333335
2016-11-01,6,3036.0,431,4.166666666666667,4.166666666666667
2016-12-01,2,223.0,433,4.333333333333333,3.8333333333333335
2017-01-01,11,202255.0,444,6.0,4.166666666666667
2017-02-01,1,2400.0,445,5.166666666666667,4.25
2017-03-01,4,441.0,449,5.0,4.416666666666667
2017-04-01,3,285.0,452,4.5,4.0
2017-05-01,2,284.0,454,3.8333333333333335,4.0
2017-06-01,5,1588.0,459,4.333333333333333,4.333333333333333
2017-07-01,4,1678.0,463,3.1666666666666665,4.583333333333333
2017-08-01,6,715.0,469,4.0,4.583333333333333
2017-09-01,5,1012.0,474,4.166666666666667,4.583333333333333
2017-10-01,7,332.0,481,4.833333333333333,4.666666666666667
2017-11-01,3,446.0,484,5.0,4.416666666666667
2017-12-01,2,154.0,486,4.5,4.416666666666667
2018-01-01,13,54906.0,499,6.0,4.583333333333333
2018-02-01,3,630.0,502,5.5,4.75
2018-03-01,7,538.0,509,5.833333333333333,5.0
2018-04-01,3,30.0,512,5.166666666666667,5.0
2018-05-01,3,71.0,515,5.166666666666667,5.083333333333333
2018-06-01,3,397.0,518,5.333333333333333,4.916666666666667
2018-07-01,3,115.0,521,3.6666666666666665,4.833333333333333
2018-08-01,3,215.0,524,3.6666666666666665,4.583333333333333
2018-09-01,1,96.0,525,2.6666666666666665,4.25
2018-10-01,6,2437.0,531,3.1666666666666665,4.166666666666667
2018-11-01,9,16510.0,540,4.166666666666667,4.666666666666667
2018-12-01,2,590.0,542,4.0,4.666666666666667
2019-01-01,4,8156.0,546,4.166666666666667,3.9166666666666665
2019-02-01,3,159.0,549,4.166666666666667,3.9166666666666665
2019-03-01,4,832.0,553,4.666666666666667,3.6666666666666665
2019-04-01,3,331.0,556,4.166666666666667,3.6666666666666665
2019-05-01,3,768.0,559,3.1666666666666665,3.6666666666666665
2019-06-01,5,689.0,564,3.6666666666666665,3.8333333333333335
2019-07-01,7,1919.0,571,4.166666666666667,4.166666666666667
2019-08-01,5,5075.0,576,4.5,4.333333333333333
2019-09-01,1,88.0,577,4.0,4.333333333333333
2019-10-01,1,272.0,578,3.6666666666666665,3.9166666666666665
2019-11-01,3,142.0,581,3.6666666666666665,3.4166666666666665
2019-12-01,2,545.0,583,3.1666666666666665,3.4166666666666665
